80	15	900	31	924	80
81	65	900	81	924	80
82	115	900	131	924	80
#RIGHT
83	265	900	281	924	80
84	215	900	231	924	80
85	165	900	181	924	80
#============== EFFECT BOX FLY UP =======
86	131	176	147	192	11
87	151	177	167	192	11
88	151	158	167	174	11
89	169	158	185	174	11
90	93	176	109	192	11
91	110	176	126	192	11
92	169	176	185	192	11
#============ FLOWER ===========
93	309	121	325	137	15

94	206	2355	226	2374	12
#===============
#=================SCREEN INTRO ============
#FLOOR
201	23	19	255	213	55
# ani_id	sprite1_id	time1	sprite2_id	time2	...
[ANIMATIONS]

# ==== MARIO =========
#idle BIG right
400	10001	100
#idle BIG left
401	10011	100
#idle small right
402	10021	100
#idle small left
403	10031	100
#walk right big
500	10001	100	10002	100	10003	100
#walk left big
501	10011	100	10012	100	10013	100
#walk right small
502	10021	100	10022	100
#walk left small
503	10031	100	10032	100
#jump right big
504	10004	100
#jump left big
505	10014	100
#jump right small
506	10024	100
#jump left small
507	10034	100
# walk right turn left big
514	10005	500
# walk left turn right big
515	10015	500
# small walk right turn left 
516	10025	500
# small walk left turn right 
517	10035	500


[TILEMAP]
Tilemap/Map1-1.txt
