# sit right
10206	376	688	390	706	0
#RUN MAXSPEED right
10207	213	763	232	790	0
10208	253	763	272	790	0
10209	293	764	312	790	0
#SHOOT FIRE right
10210	216	683	230	710	0
10211	366	803	379	830	0
10212	386	803	400	830	0
#FLY RIGHT
10213	333	804	352	830	0
# idle left
10301	176	683	190	710	0
#walk left
10302	135	684	151	710	0
10303	95	684	111	710	0
#jump left
10304	55	684	71	710	0
# walk left turn right
10305	175	723	191	751	0
# sit left
10306	16	688	30	706	0
#RUN MAXSPEED left
10307	174	763	193	790	0
10308	134	763	153	790	0
10309	94	764	113	790	0
#SHOOT FIRE left
10310	176	683	190	710	0
10311	26	803	40	830	0
10312	6	803	20	830	0
#FLY LEFT
10313	54	804	73	830	0
#MARIOFIRE kick right
11004	252	723	273	750	0
#MARIOFIRE kick left 
11005	133	723	154	750	0
#SHOOT FIRE RIGHT
10210	216	683	230	710	0
10211	366	803	379	830	0
10212	386	803	400	830	0
#SHOOT FIRE LEFT
10310	176	683	190	710	0
10311	26	803	40	830	0
10312	6	803	20	830	0
#FIRE HOLD 
#RIGHT
520	331	763	345	790	0
521	356	763	371	790	0
522	380	764	396	790	0
#LEFT
523	61	763	75	790	0
524	35	763	50	790	0
525	10	764	26	790	0
#---------------MARIO TAIL---------------
# idle right
10041	212	443	234	471	0
# walk RIGHT
10042	262	443	285	471	0
10043	291	443	316	471	0
# jump right
#10044	330	443	356	470	0
10170	291	603	315	630	0
10171	371	603	395	630	0
10172	331	603	355	630	0
# run fast right
10045	331	634	358	663	5
10046	361	634	388	663	5
10047	391	634	418	663	5
#sit right
10048	372	448	396	467	0
# walk right turn left
10049	214	482	233	511	0
#FALL RIGHT
10141	211	602	235	630	0
#FALL SLOW right
10161	211	602	235	630	0
10162	291	442	315	471	0
10163	251	601	275	633	0
#fly right
10142	291	603	315	631	0
500	331	603	355	630	0
501	371	603	395	630	0
#attack right
10143	212	443	235	471	0
10144	236	443	259	471	0
10145	355	483	371	511	0
10146	221	559	244	587	0
10147	390	483	406	511	0
#RUN MAXSPEED right
10148	211	523	236	552	0
10149	251	523	276	552	0
10150	291	523	316	552	0
#FALL SLOW left
10164	171	602	196	630	0
10165	91	443	116	472	0
10166	131	601	156	633	0
#FALL IN FLY left
10167	330	603	356	631	0
# idle left
10051	173	443	195	472	0
# walk left
10052	121	443	145	472	0
10053	92	443	115	472	0
# jump left
#10054	52	443	76	472	0
10173	91	603	115	630	0
10174	11	603	35	630	0
10175	51	603	75	630	0
#sit left
10058	12	448	35	467	0
#walk left turn right
10059	175	482	192	511	0
#FALL LEFT
10151	170	602	196	630	0
#fly left
10152	91	603	115	631	0
502	51	603	75	630	0
503	11	603	35	630	0
#attack left
10153	221	559	244	587	0
10154	327	559	343	587	0
10155	236	443	259	471	0
10156	358	559	374	587	0
10157	221	559	244	587	0
#RUN MAXSPEED
10158	171	523	197	552	0
10159	131	523	156	552	0
10160	91	523	117	552	0
#FALL SLOW
10164	171	602	196	630	0
10165	91	443	116	472	0
10166	131	601	156	633	0
#FALL IN FLY LEFT
10168	51	603	76	631	0
#mario raccoon kick right
11002	247	483	269	511	0
#mario raccoon kick left
11003	137	483	159	511	0
#RACCOON HOLD
#RIGHT 
504	322	523	343	551	0
505	351	523	373	551	0
506	381	523	404	551	0
#LEFT
507	63	523	84	551	0
508	33	523	55	551	0
509	2	523	25	551	0
#-----------MARIO INTRO-----------------
#small
526	16	9	30	25	0
527	16	49	30	65	0
#big
528	55	6	71	27	0
529	55	46	71	67	0
#raccoon
530	95	5	111	29	0
531	95	45	111	69	0
#fire
532	175	1	191	22	0
533	175	51	191	72	0
#=================SCREEN INTRO ============
#FLOOR
201	0	0	256	183	75
#============BUSH================
1001	1	17	17	32	80
1002	18	17	34	32	80
1003	35	17	51	32	80
1004	52	17	68	32	80
#============START===============
1010	1	33	17	49	80
#=======LEVEL 1============
1019	35	33	51	48	80
#=======LEVEL 2============
1020	52	33	68	48	80
#=======LEVEL 3============
1021	69	33	85	48	80
#=======LEVEL 4============
1022	86	33	102	48	80
#=======LEVEL 5============
1023	103	33	119	48	80
#=======LEVEL 6============ 
1024	120	33	136	48	80
#=========Card===============
1025	120	0	136	16	80
1026	137	0	153	16	80
# ani_id	sprite1_id	time1	sprite2_id	time2	...
[ANIMATIONS]
# ====================== MARIO ====================== 
#-------------------MARIO SMALL-------------------
#idle small right
100	10021	100
#idle small left
101	10031	100
#walk right small
102	10021	100	10022	100
#walk left small
103	10031	100	10032	100
#MARIO small run right
104	10021	50	10022	50
#MARIO small run left
105	10031	50	10032	50
# small walk left turn right 
106	10034	500
# small walk right turn left 
107	10024	500
#jump right small 
108	10023	100
#jump left small
109	10033	100
#MARIO SMALL fly right
110	10025	400
#MARIO SMALL fly left
111	10035	400
#MARIO small kick right
112	10036	700
#mario small kick left
113	10037	700
#SMALL HOLD
#IDLE SMALL HOLD RIGHT
114	516	100
#IDLE SMALL HOLD  LEFT 
115	518	100
# SMALL HOLD  walk right 
116	516	100	517	100
# SMALL HOLD  walk left
117	518	100	519	100
# SMALL HOLD  JUMP RIGHT
118	517	100
# SMALL HOLD  JUMP LEFT 
119	519	100
# SMALL HOLD RUN MAX RIGHT 
120	516	20	517	20
# SMALL HOLD RUN MAX LEFT 
121	518	20	519	20
# SMALL RUN MAX SPEED RIGHT
122	10026	100
#SMALL RUN MAX SPEED LEFT
123	10027	100
#-------------------MARIO BIG-------------------
#idle BIG right
200	10001	100
#idle BIG left
201	10011	100
#walk right big
202	10001	100	10002	100	10003	100
#walk left big
203	10011	100	10012	100	10013	100
#RUN right big
204	10001	50	10002	50	10003	50
#RUN left big
205	10011	50	10012	50	10013	50
#jump right big
206	10004	50
#jump left big
207	10014	100
#MARIO BIG SIT RIGHT
208	10006	100
#MARIO BIG SIT LEFT
209	10016	100
# walk left turn right big
210	10015	500
# walk right turn left big
211	10005	500
#MARIO BIG RUN MAXSPEED RIGHT
212	10007	50	10008	50	10009	50
#MARIO BIG RUN MAXSPEED LEFT
213	10017	50	10018	50	10019	50
#MARIO BIG FLY RIGHT
214	10400	400
#MARIO BIG FLY LEFT
215	10401	400
#big kick right
216	11000	700
#big kick left 
217	11001	700
#BIG HOLD
# BIG HOLD IDLE RIGHT
218	510	100
# BIG HOLD IDLE   LEFT
219	513	100
#BIG HOLD WALK RIGHT
220	510	100	511	100	512	100
# BIG HOLD WALK LEFT
221	513	100	514	100	515	100
#BIG HOLD JUMP  RIGHT
222	512	100
#BIG HOLD JUMP  LEFT
223	515	100
#BIG HOLD RUN  MAX RIGHT
224	510	20	511	20	512	20
#BIG HOLD RUN  MAX LEFT
225	513	20	514	20	515	20
#---------------MARIO FIRE------------------
#MARIO fire idle right
300	10201	100
#MARIO fire idle left
301	10301	100
#MARIO fire walk right
302	10201	100	10202	100	10203	100
#MARIO fire walk left
303	10301	100	10302	100	10303	100
#MARIO fire RUN right
304	10201	50	10202	50	10203	50
#MARIO fire RUN left
305	10301	50	10302	50	10303	50
#MARIO fire jump right
306	10204	400
#MARIO fire jump left
307	10304	400
#MARIO fire SIT RIGHT
308	10206	400
#MARIO fire SIT LEFT
309	10306	400
#MARIO fire walkleft turn right
310	10305	500
#MARIO fire walkright turnleft
311	10205	500
#MARIO fire RUN	MAXSPEED RIGHT
312	10207	50	10208	50	10209	50
#MARIO fire RUN	MAXSPEED LEFT
313	10307	50	10308	50	10309	50
#MARIO fire FLY RIGHT
314	10213	400
#MARIO fire FLY LEFT
315	10313	400
#fire kick right 
316	11004	700
#fire kick left 
317	11005	700
#MARIO	FIRE shoot fire right
318	10210	200	10211	200	10212	200
#MARIO FIRE shoot fire left
319	10310	200	10311	200	10312	200
#FIRE HOLD
# FIRE HOLD IDLE RIGHT 
320	520	100
# FIRE HOLD IDLE LEFT
321	523	100
# FIRE HOLD WALK RIGHT
322	520	100	521	100	522	100
# FIRE HOLD WALK LEFT
323	523	100	524	100	525	100
# FIRE HOLD JUMP RIGHT
324	522	100
# FIRE HOLD JUMP LEFT
325	525	100
# FIRE HOLD RUN MAX RIGHT
326	520	20	521	20	522	20
# FIRE HOLD RUN MAX LEFT
327	523	20	524	20	525	20
#-------------------MARIO RACOON----------------
# MARIO TAIL idle right
400	10041	100
# MARIO TAIL idle left
401	10051	100
# MARIO TAIL walk right
402	10041	100	10042	100	10043	100
# MARIO TAIL walk left
403	10051	100	10052	100	10053	100
#MARIOTAIL RUN RIGHT
404	10041	50	10042	50	10043	50
#MARIOTAIL RUN LEFT
405	10051	50	10052	50	10053	50
# MARIO TAIL jump right
406	10171	100
# MARIO TAIL jump left
407	10174	100
#MARIOTAIL SIT RIGHT
408	10048	400
#MARIO TAIL SIT LEFT
409	10058	400
#MARIO TAIL walk left turn right
410	10059	500
#MARIO TAIL walk right turn left
411	10049	500
#MARIO TAIL RUN MAXSPEED RIGHT
412	10148	50	10149	50	10150	50
#MARIO TAIL RUN MAXSPEED LEFT
413	10158	50	10159	50	10160	50
#MARIO RACCOON FLY RIGHT 
414	10142	100	500	100	501	100
#MARIO RACCOON FLY LEFT 
415	10152	100	502	100	503	100
#raccoon kick right
416	11002	700
#raccoon kick left 
417	11003	700
#MARIOTAIL ATTACK RIGHT
418	10143	120	10144	120	10145	120	10146	120	10147	120
#MARIOTAIL ATTACK LEFT
419	10153	100	10154	100	10155	100	10156	100	10157	100
#RACCOON HOLD IDLE
# RACCOON HOLD RIGHT 
420	504	100
# RACCOON HOLD LEFT
421	507	100
#RACCOON HOLD WALK RIGHT 
422	504	100	505	100	506	100
#RACCOON HOLD WALK LEFT
423	507	100	508	100	509	100
#RACCOON HOLD JUMP RIGHT 
424	506	100
#RACCOON HOLD JUMP LEFT
425	509	100
# RACCOON HOLD RUN MAX RIGHT
426	504	20	505	20	506	20
# RACCOON HOLD RUN MAX LEFT
427	507	20	508	20	509	20
#MARIOTAIL FALLSLOW RIGHT
560	10170	50	10171	50	10172	50
#MARIOTAIL FALLSLOW LEFT
561	10173	50	10174	50	10175	50
#die
999	10099	100
#SCREEN INTRO
2001	201	100
#MARIO SCENE INTRO
2003	526	100	527	100
2004	528	100	529	100
2005	530	100	531	100
2006	532	100	533	100
#Start
1010	1010
#Bush
1000	1001	500	1002	500	1003	500	1004	500
#Start
1010	1010	100
#Scene
#1
1019	1019	100
#2
1020	1020	100
#3
1021	1021	100
#4
1022	1022	100
#5
1023	1023	100
#6
1024	1024	100
#Card
1025	1025	500	1026	500
#
# id	ani1	ani2	ani3
#
[ANIMATION_SETS]
# MARIO	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112
1	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	300	301	302	303	304	305	306	307	308	309	310	311	312	313	314	315	316	317	318	319	320	321	322	323	324	325	326	327	400	401	402	403	404	405	406	407	408	409	410	411	412	413	414	415	416	417	418	419	420	421	422	423	424	425	426	427	999	122	123	560	561	2003	2004	2005	2006
#SCREEN INTRO
#FLOOR
50	2001
#bush
2	1000
#start
54	1010
#scene
55	1019	1020	1021	1022	1023	1024
#card
56	1025
[OBJECTS]
# type	x	y	ani_set_id	extra_settings per object type
# type: 0 = Mario , 1 = PLATFORM, 2 = Goomba, 3 = Koopas
#############MARIO#############
#brick
1	16	16	2	45	20
1	16	75	2	45	96
1	85	30	2	44	42
1	85	100	2	45	38
1	150	30	2	45	17
1	150	75	2	45	39
1	130	100	2	20	10
1	150	130	2	90	30
1	216	16	2	12	130
#=======BUSH-OBJ===========
53	16	16	2	4
53	32	16	2	4
53	48	16	2	4
53	16	32	2	4
53	32	32	2	4
53	48	32	2	4
53	16	64	2	4
53	32	64	2	4
53	48	64	2	4
53	16	80	2	4
53	16	80	2	4
53	48	80	2	4
53	16	96	2	4
53	80	32	2	4
53	96	32	2	4
53	112	32	2	4
53	80	48	2	4
53	96	48	2	4
53	112	48	2	4
53	80	64	2	4
53	96	64	2	4
53	112	64	2	4
53	144	32	2	4
53	160	32	2	4
53	176	32	2	4
53	208	16	2	4
53	224	16	2	4
53	208	32	2	4
53	224	32	2	4
53	208	48	2	4
53	224	48	2	4
53	208	64	2	4
53	224	64	2	4
53	144	64	2	4
53	160	64	2	4
53	176	64	2	4
53	192	64	2	4
53	224	80	2	4
53	224	96	2	4
53	224	112	2	4
53	224	128	2	4
53	224	144	2	4
53	144	80	2	4
53	160	80	2	4
53	128	96	2	4
53	112	96	2	4
53	96	96	2	4
#start
54	32	48	54
#scene
55	65	17	55	0
55	128	17	55	1
55	160	17	55	2
55	160	49	55	3
55	65	145	55	4
55	128	145	55	5
#card
56	128	80	56
# MARIO
0	50	45	1
#portal
52	65	17	0	81	33	1
#52	179	72	0	180	89	4
[TILEMAP]
Tilemap\worldmap.txt
