7	2370	417	0	1
7	2386	417	0	1
7	2402	417	0	1
7	2418	417	0	1
7	2434	417	0	1
7	2450	417	0	1
7	2466	417	0	1
7	2482	417	0	1
7	2498	417	0	1
7	2514	417	0	1
7	2530	417	0	1
7	2546	417	0	1
7	2562	417	0	1
7	2578	417	0	1
7	2594	417	0	1
7	2610	417	0	1
7	2626	417	0	1
7	2642	417	0	1
7	2658	417	0	1
7	2674	417	0	1
7	2690	417	0	1
7	2706	417	0	1
7	2722	417	0	1
7	2738	417	0	1
7	2754	417	0	1
7	2770	417	0	1
7	2786	417	0	1
#
7	960	384	0	1
7	960	400	0	1
7	960	416	0	1
7	1088	352	0	1
7	1088	368	0	1
7	1088	384	0	1
7	1088	400	0	1
7	1216	352	0	1
7	1216	368	0	1
7	1216	384	0	1
7	1216	400	0	1
7	832	352	0	1
7	832	368	0	1
7	832	384	0	1
7	832	400	0	1
7	720	352	0	1
7	736	352	0	1
7	752	352	0	1
7	768	352	0	1
######################GOOMBA################ 3 ani_set_id 6 ## model 1: base 2: red 3:base fly
#type   x       y    ani_set_id model    direction
2	928	390	2	1	-1
2	1056	390	2	2	-1
2	1184	390	2	2	-1
2	1616	390	2	1	-1
2	1655	390	2	1	-1
2	1900	380	2	3	-1
###################KOOPAS###################
#TYPE    X       Y  ANI_SET_ID  MODEL   DIRECTION 1:GOOMBA base 2:GOOMBA RED
3	208	380	3	2	-1
3	624	300	3	1	-1
3	800	380	3	2	-1
3	1664	300	3	1	-1
3	1920	380	3	2	-1
#3	2096	357	3	2	-1
##############BLOCK COLOR##############
4	176	384	4	64	32
4	224	336	4	64	32
4	1568	272	4	64	32
4	1552	368	4	80	32
4	1648	336	4	64	32
4	1728	304	4	64	32
4	1760	352	4	80	32
4	1856	320	4	64	32
4	1936	288	4	64	128
#########QUESTION BRICK#############
8	529	384	8	1
8	640	368	8	1
########GOLD BRICK############
9	592	336	9	1
9	608	336	9	4
9	624	336	9	1
9	640	336	9	1
9	513	352	9	1
9	529	352	9	1
9	545	352	9	1
9	592	352	9	1
9	608	352	9	1
9	640	352	9	1
9	513	368	9	1
9	529	368	9	1
9	561	368	9	1
9	577	368	9	1
9	513	384	9	1
9	576	384	9	1
9	592	384	9	1
9	608	384	9	1
9	624	384	9	1
9	640	384	9	1
9	513	400	9	1
9	529	400	9	1
9	545	400	9	1
9	608	400	9	1
9	624	400	9	1
9	640	400	9	1
#####################  COIN #################
10	1008	320	10
10	1024	320	10
10	1040	320	10
10	1136	320	10
10	1150	320	10
10	1166	320	10
10	1584	336	10
10	1664	304	10
10	1728	272	10
10	1744	272	10
10	1760	272	10
################MUSIC BRICK############
14	476	368	27	1
14	513	336	27	1
14	545	368	27	2
#############BOOMERANG BROTHER#########
15	375	370	24	-1
15	1385	370	24	-1
#BOX
13	2420	330	23
#PORTAL
52	500	40	2	600	55	4
52	2550	380	2	2650	417	0
#Brick
57	960	368	4
