60	27	160	10	11	102
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	1	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	28	29	30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31	32	33	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	28	29	30	1	1	1	1	1	1	1	1	1	1	1	1	28	29	29	29	30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34	35	35	36	19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	41	42	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	41	42	1	1	1	1	1	1	1	31	32	33	1	1	1	1	1	1	1	1	1	1	1	1	31	32	32	32	33	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	41	42	1	1	1	1	1	1	1	1	1	92	93	93	94	23	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	53	54	54	55	19	1	1	1	1	1	1	1	41	42	1	1	1	1	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	48	49	42	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	48	49	42	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	48	49	42	1	28	29	29	30	1	1	1	24	25	25	25	26	1	1	1	1	1	34	35	35	36	19	1	1	1	1	1	1	1	1	64	65	65	66	23	1	1	1	1	1	1	1	48	49	42	1	1	1	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1	1	1	1	1	1	1	28	29	29	30	1	1	1	1	1	1	1	1	1	1	1	1	48	48	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	48	56	57	1	1	1	1	1	1	1	1	1	1	28	29	29	30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	48	48	57	1	31	32	32	33	1	1	1	1	1	1	1	1	1	1	1	1	1	92	93	93	94	23	1	1	1	16	17	17	18	19	64	65	65	66	23	1	1	1	1	1	1	1	48	48	57	1	1	1	2	3	3	3	3	3	3	58	59	3	3	3	3	3	3	3	3	3	3	3	3
1	1	1	1	1	1	1	31	32	32	33	1	1	1	16	17	17	18	19	1	1	1	41	67	48	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	41	67	56	57	1	1	1	1	1	1	1	1	1	1	31	32	32	33	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	41	67	48	57	1	1	1	1	1	1	1	1	1	1	1	1	1	16	17	17	18	19	24	25	25	25	26	1	1	1	20	21	21	22	23	64	65	65	66	23	1	1	1	1	1	1	41	67	56	57	1	1	1	2	3	3	3	3	3	3	68	69	3	3	3	3	3	3	3	3	3	3	3	3
1	1	1	1	1	1	1	1	1	1	1	1	1	1	20	21	21	22	23	1	1	41	67	56	48	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	41	67	56	56	47	47	47	47	1	1	1	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	47	1	1	41	42	1	1	1	47	1	1	1	1	1	1	1	1	41	67	56	56	57	1	1	1	1	1	1	1	1	1	1	1	1	1	20	21	21	22	23	1	1	34	35	35	35	36	19	24	25	25	25	26	64	65	65	66	23	1	1	1	1	1	41	67	56	56	57	1	1	1	2	3	3	3	3	3	3	68	58	59	3	3	3	3	3	3	3	3	3	3	3
1	1	1	1	1	1	1	1	1	1	1	1	1	1	24	25	25	25	26	1	1	48	56	56	48	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	48	56	56	56	57	1	1	1	1	1	1	47	1	1	41	42	1	1	1	1	1	1	1	1	1	1	1	47	1	41	67	56	41	42	1	47	42	1	1	1	1	1	1	1	48	56	56	56	57	1	1	1	1	1	1	1	16	17	17	17	18	19	24	25	25	25	26	1	1	92	93	93	93	94	23	1	1	1	1	1	64	65	65	66	23	1	1	1	41	42	48	56	56	56	57	1	1	1	2	3	3	3	3	3	3	68	3	69	3	3	3	3	3	3	3	3	58	59	3
1	1	1	1	1	1	1	1	1	1	1	16	17	17	18	19	1	1	1	1	1	48	56	56	48	49	42	1	1	1	1	1	1	1	1	1	1	1	1	1	1	48	56	56	56	49	42	1	1	1	1	1	47	1	1	48	49	42	1	1	47	1	1	1	1	1	1	1	47	1	48	49	67	48	56	1	47	49	42	1	1	1	1	1	1	48	56	56	56	49	42	1	1	1	1	1	1	20	21	21	21	22	23	1	1	1	1	1	1	1	24	25	25	25	25	26	1	1	1	1	1	64	65	65	66	23	1	1	1	48	49	67	56	56	56	49	42	1	1	2	3	3	3	3	3	3	68	3	58	59	3	3	3	3	3	3	3	68	69	3
1	1	1	1	88	88	88	88	1	1	1	20	21	21	22	23	1	1	1	1	1	48	56	56	48	48	57	1	1	88	88	1	1	1	1	1	1	1	1	1	1	48	56	56	56	56	57	1	1	1	1	1	47	1	41	67	56	57	1	1	47	1	1	1	88	88	1	1	47	1	48	56	56	56	57	41	47	48	56	1	1	1	1	1	1	48	56	56	56	56	57	1	1	1	1	1	1	24	25	25	25	25	26	1	88	88	88	88	88	1	1	1	1	1	1	1	88	88	1	1	1	64	65	65	66	23	1	1	41	67	56	56	56	56	56	56	56	1	1	2	3	3	3	3	3	58	59	3	3	69	3	3	3	3	3	3	58	59	69	3
96	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	98	1	96	97	97	97	97	97	97	97	97	97	98	1	96	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97
