######################GOOMBA################ 3 ani_set_id 6 ## model 1: base 2: red 3:base fly
#type   x       y    ani_set_id model    direction
2	208	400	2	1	-1
2	512	400	2	1	-1
2	864	383	2	1	-1
2	816	383	2	1	-1
2	928	360	2	2	-1
###################KOOPAS###################
#TYPE    X       Y  ANI_SET_ID  MODEL   DIRECTION 1:GOOMBA base 2:GOOMBA RED
3	560	344	3	2	-1
3	1312	277	3	3	-1
3	1360	277	3	3	-1
3	1406	277	3	3	-1
3	1450	300	3	2	-1
3	2096	350	3	1	-1
##############BLOCK COLOR##############
4	240	368	4	48	48
4	272	336	4	48	80
4	400	368	4	80	48
4	464	336	4	64	80
4	512	304	4	64	112
4	512	384	4	96	32
4	1312	144	4	64	32
4	1264	384	4	112	32
4	1296	352	4	112	64
4	1328	320	4	112	96
4	2144	368	4	48	48
4	2176	272	4	48	144
4	1408	192	4	64	16
4	1488	176	4	144	16
4	1632	176	4	64	16
#########QUESTION BRICK#############
8	1472	368	8	2
8	176	352	8	1
8	192	352	8	1
8	224	304	8	1
8	656	384	8	2
8	704	342	8	1
8	240	304	8	2
########GOLD BRICK############
#11	80	368	9	1
9	1440	128	9	3
9	1952	400	9	1
9	1968	400	9	1
9	1984	400	9	1
9	2000	400	9	1
9	2016	400	9	1
9	2032	400	9	1
9	2048	400	9	1
9	1968	384	9	1
9	1984	384	9	1
9	2000	384	9	1
9	2016	384	9	1
9	2032	384	9	1
9	1984	368	9	1
9	2000	368	9	1
9	2016	368	9	1
9	2032	368	9	2
9	2096	384	9	1
9	2096	400	9	1
9	2112	400	9	1
#11	2112	384	9	1
############## PIPE #########
1	352	368	7	2
1	1856	368	7	2
1	1792	384	7	1
1	2320	384	7	1
#################Fire Plant #################Red Model 1: Red 
6	360	370	6	1
6	1864	370	6	2
6	1800	392	6	3
#####################COIN#################
10	1073	320	10
10	1105	288	10
10	1137	256	10
10	1169	224	10
10	1201	192	10
10	1329	80	10
10	1345	80	10
10	1361	80	10
10	1473	112	10
10	1489	112	10
10	1537	128	10
10	1553	128	10
10	1569	128	10
10	1585	128	10
10	1617	112	10
10	1633	112	10
10	1649	112	10
10	1665	112	10
10	1697	144	10
10	1729	112	10
10	1761	128	10
10	1809	96	10
10	1841	128	10
#BOX
13	2688	330	23
#PORTAL
52	2256	105	9	2287	110	2
52	2807	390	9	2810	420	0
